image_id,image_path,mask_path,label,class_name,has_mask_file,group_id,sample_id
59069,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/forged/59069.png,/content/drive/MyDrive/bitirmeProjesi/dataset/train_masks/59069.npy,1,forged,True,59069,forged/59069
36511,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/authentic/36511.png,,0,authentic,False,36511,authentic/36511
55005,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/authentic/55005.png,,0,authentic,False,55005,authentic/55005
3795,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/authentic/3795.png,,0,authentic,False,3795,authentic/3795
23236,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/authentic/23236.png,,0,authentic,False,23236,authentic/23236
5234,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/forged/5234.png,/content/drive/MyDrive/bitirmeProjesi/dataset/train_masks/5234.npy,1,forged,True,5234,forged/5234
65177,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/authentic/65177.png,,0,authentic,False,65177,authentic/65177
30881,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/forged/30881.png,/content/drive/MyDrive/bitirmeProjesi/dataset/train_masks/30881.npy,1,forged,True,30881,forged/30881
60867,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/forged/60867.png,/content/drive/MyDrive/bitirmeProjesi/dataset/train_masks/60867.npy,1,forged,True,60867,forged/60867
23976,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/authentic/23976.png,,0,authentic,False,23976,authentic/23976
34526,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/forged/34526.png,/content/drive/MyDrive/bitirmeProjesi/dataset/train_masks/34526.npy,1,forged,True,34526,forged/34526
52590,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/authentic/52590.png,,0,authentic,False,52590,authentic/52590
30307,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/forged/30307.png,/content/drive/MyDrive/bitirmeProjesi/dataset/train_masks/30307.npy,1,forged,True,30307,forged/30307
29058,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/forged/29058.png,/content/drive/MyDrive/bitirmeProjesi/dataset/train_masks/29058.npy,1,forged,True,29058,forged/29058
31540,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/authentic/31540.png,,0,authentic,False,31540,authentic/31540
25356,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/authentic/25356.png,,0,authentic,False,25356,authentic/25356
50311,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/forged/50311.png,/content/drive/MyDrive/bitirmeProjesi/dataset/train_masks/50311.npy,1,forged,True,50311,forged/50311
65463,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/authentic/65463.png,,0,authentic,False,65463,authentic/65463
38484,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/authentic/38484.png,,0,authentic,False,38484,authentic/38484
5417,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/forged/5417.png,/content/drive/MyDrive/bitirmeProjesi/dataset/train_masks/5417.npy,1,forged,True,5417,forged/5417
11010,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/authentic/11010.png,,0,authentic,False,11010,authentic/11010
64685,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/authentic/64685.png,,0,authentic,False,64685,authentic/64685
39702,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/authentic/39702.png,,0,authentic,False,39702,authentic/39702
46356,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/forged/46356.png,/content/drive/MyDrive/bitirmeProjesi/dataset/train_masks/46356.npy,1,forged,True,46356,forged/46356
46885,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/forged/46885.png,/content/drive/MyDrive/bitirmeProjesi/dataset/train_masks/46885.npy,1,forged,True,46885,forged/46885
7771,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/forged/7771.png,/content/drive/MyDrive/bitirmeProjesi/dataset/train_masks/7771.npy,1,forged,True,7771,forged/7771
41886,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/authentic/41886.png,,0,authentic,False,41886,authentic/41886
59069,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/authentic/59069.png,,0,authentic,False,59069,authentic/59069
49928,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/authentic/49928.png,,0,authentic,False,49928,authentic/49928
19993,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/authentic/19993.png,,0,authentic,False,19993,authentic/19993
30881,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/authentic/30881.png,,0,authentic,False,30881,authentic/30881
41090,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/authentic/41090.png,,0,authentic,False,41090,authentic/41090
19915,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/forged/19915.png,/content/drive/MyDrive/bitirmeProjesi/dataset/train_masks/19915.npy,1,forged,True,19915,forged/19915
55025,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/forged/55025.png,/content/drive/MyDrive/bitirmeProjesi/dataset/train_masks/55025.npy,1,forged,True,55025,forged/55025
41553,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/forged/41553.png,/content/drive/MyDrive/bitirmeProjesi/dataset/train_masks/41553.npy,1,forged,True,41553,forged/41553
16534,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/authentic/16534.png,,0,authentic,False,16534,authentic/16534
40303,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/forged/40303.png,/content/drive/MyDrive/bitirmeProjesi/dataset/train_masks/40303.npy,1,forged,True,40303,forged/40303
30408,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/forged/30408.png,/content/drive/MyDrive/bitirmeProjesi/dataset/train_masks/30408.npy,1,forged,True,30408,forged/30408
3167,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/authentic/3167.png,,0,authentic,False,3167,authentic/3167
39078,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/forged/39078.png,/content/drive/MyDrive/bitirmeProjesi/dataset/train_masks/39078.npy,1,forged,True,39078,forged/39078
6999,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/forged/6999.png,/content/drive/MyDrive/bitirmeProjesi/dataset/train_masks/6999.npy,1,forged,True,6999,forged/6999
41295,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/authentic/41295.png,,0,authentic,False,41295,authentic/41295
1041,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/forged/1041.png,/content/drive/MyDrive/bitirmeProjesi/dataset/train_masks/1041.npy,1,forged,True,1041,forged/1041
53157,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/forged/53157.png,/content/drive/MyDrive/bitirmeProjesi/dataset/train_masks/53157.npy,1,forged,True,53157,forged/53157
30308,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/forged/30308.png,/content/drive/MyDrive/bitirmeProjesi/dataset/train_masks/30308.npy,1,forged,True,30308,forged/30308
15120,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/forged/15120.png,/content/drive/MyDrive/bitirmeProjesi/dataset/train_masks/15120.npy,1,forged,True,15120,forged/15120
64272,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/forged/64272.png,/content/drive/MyDrive/bitirmeProjesi/dataset/train_masks/64272.npy,1,forged,True,64272,forged/64272
19728,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/authentic/19728.png,,0,authentic,False,19728,authentic/19728
59715,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/forged/59715.png,/content/drive/MyDrive/bitirmeProjesi/dataset/train_masks/59715.npy,1,forged,True,59715,forged/59715
51045,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/forged/51045.png,/content/drive/MyDrive/bitirmeProjesi/dataset/train_masks/51045.npy,1,forged,True,51045,forged/51045
58718,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/authentic/58718.png,,0,authentic,False,58718,authentic/58718
52302,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/forged/52302.png,/content/drive/MyDrive/bitirmeProjesi/dataset/train_masks/52302.npy,1,forged,True,52302,forged/52302
34845,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/forged/34845.png,/content/drive/MyDrive/bitirmeProjesi/dataset/train_masks/34845.npy,1,forged,True,34845,forged/34845
1097,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/forged/1097.png,/content/drive/MyDrive/bitirmeProjesi/dataset/train_masks/1097.npy,1,forged,True,1097,forged/1097
14988,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/authentic/14988.png,,0,authentic,False,14988,authentic/14988
61744,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/authentic/61744.png,,0,authentic,False,61744,authentic/61744
22739,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/authentic/22739.png,,0,authentic,False,22739,authentic/22739
13333,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/authentic/13333.png,,0,authentic,False,13333,authentic/13333
49928,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/forged/49928.png,/content/drive/MyDrive/bitirmeProjesi/dataset/train_masks/49928.npy,1,forged,True,49928,forged/49928
47574,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/authentic/47574.png,,0,authentic,False,47574,authentic/47574
53149,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/authentic/53149.png,,0,authentic,False,53149,authentic/53149
25502,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/forged/25502.png,/content/drive/MyDrive/bitirmeProjesi/dataset/train_masks/25502.npy,1,forged,True,25502,forged/25502
49567,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/authentic/49567.png,,0,authentic,False,49567,authentic/49567
27694,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/forged/27694.png,/content/drive/MyDrive/bitirmeProjesi/dataset/train_masks/27694.npy,1,forged,True,27694,forged/27694
30060,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/authentic/30060.png,,0,authentic,False,30060,authentic/30060
13603,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/authentic/13603.png,,0,authentic,False,13603,authentic/13603
24336,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/authentic/24336.png,,0,authentic,False,24336,authentic/24336
45911,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/authentic/45911.png,,0,authentic,False,45911,authentic/45911
19993,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/forged/19993.png,/content/drive/MyDrive/bitirmeProjesi/dataset/train_masks/19993.npy,1,forged,True,19993,forged/19993
43128,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/authentic/43128.png,,0,authentic,False,43128,authentic/43128
31725,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/authentic/31725.png,,0,authentic,False,31725,authentic/31725
43850,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/authentic/43850.png,,0,authentic,False,43850,authentic/43850
55072,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/forged/55072.png,/content/drive/MyDrive/bitirmeProjesi/dataset/train_masks/55072.npy,1,forged,True,55072,forged/55072
62504,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/forged/62504.png,/content/drive/MyDrive/bitirmeProjesi/dataset/train_masks/62504.npy,1,forged,True,62504,forged/62504
10986,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/authentic/10986.png,,0,authentic,False,10986,authentic/10986
55695,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/forged/55695.png,/content/drive/MyDrive/bitirmeProjesi/dataset/train_masks/55695.npy,1,forged,True,55695,forged/55695
15579,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/authentic/15579.png,,0,authentic,False,15579,authentic/15579
2450,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/authentic/2450.png,,0,authentic,False,2450,authentic/2450
15314,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/authentic/15314.png,,0,authentic,False,15314,authentic/15314
42097,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/forged/42097.png,/content/drive/MyDrive/bitirmeProjesi/dataset/train_masks/42097.npy,1,forged,True,42097,forged/42097
57643,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/authentic/57643.png,,0,authentic,False,57643,authentic/57643
62748,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/forged/62748.png,/content/drive/MyDrive/bitirmeProjesi/dataset/train_masks/62748.npy,1,forged,True,62748,forged/62748
24934,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/forged/24934.png,/content/drive/MyDrive/bitirmeProjesi/dataset/train_masks/24934.npy,1,forged,True,24934,forged/24934
60947,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/forged/60947.png,/content/drive/MyDrive/bitirmeProjesi/dataset/train_masks/60947.npy,1,forged,True,60947,forged/60947
58338,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/forged/58338.png,/content/drive/MyDrive/bitirmeProjesi/dataset/train_masks/58338.npy,1,forged,True,58338,forged/58338
11662,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/forged/11662.png,/content/drive/MyDrive/bitirmeProjesi/dataset/train_masks/11662.npy,1,forged,True,11662,forged/11662
44122,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/forged/44122.png,/content/drive/MyDrive/bitirmeProjesi/dataset/train_masks/44122.npy,1,forged,True,44122,forged/44122
21728,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/authentic/21728.png,,0,authentic,False,21728,authentic/21728
24850,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/forged/24850.png,/content/drive/MyDrive/bitirmeProjesi/dataset/train_masks/24850.npy,1,forged,True,24850,forged/24850
53495,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/forged/53495.png,/content/drive/MyDrive/bitirmeProjesi/dataset/train_masks/53495.npy,1,forged,True,53495,forged/53495
59297,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/authentic/59297.png,,0,authentic,False,59297,authentic/59297
58975,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/authentic/58975.png,,0,authentic,False,58975,authentic/58975
52207,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/forged/52207.png,/content/drive/MyDrive/bitirmeProjesi/dataset/train_masks/52207.npy,1,forged,True,52207,forged/52207
26402,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/forged/26402.png,/content/drive/MyDrive/bitirmeProjesi/dataset/train_masks/26402.npy,1,forged,True,26402,forged/26402
20010,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/authentic/20010.png,,0,authentic,False,20010,authentic/20010
5462,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/authentic/5462.png,,0,authentic,False,5462,authentic/5462
61540,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/forged/61540.png,/content/drive/MyDrive/bitirmeProjesi/dataset/train_masks/61540.npy,1,forged,True,61540,forged/61540
23432,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/authentic/23432.png,,0,authentic,False,23432,authentic/23432
47777,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/forged/47777.png,/content/drive/MyDrive/bitirmeProjesi/dataset/train_masks/47777.npy,1,forged,True,47777,forged/47777
44347,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/forged/44347.png,/content/drive/MyDrive/bitirmeProjesi/dataset/train_masks/44347.npy,1,forged,True,44347,forged/44347
50793,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/authentic/50793.png,,0,authentic,False,50793,authentic/50793
28714,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/forged/28714.png,/content/drive/MyDrive/bitirmeProjesi/dataset/train_masks/28714.npy,1,forged,True,28714,forged/28714
59456,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/authentic/59456.png,,0,authentic,False,59456,authentic/59456
56771,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/authentic/56771.png,,0,authentic,False,56771,authentic/56771
54274,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/forged/54274.png,/content/drive/MyDrive/bitirmeProjesi/dataset/train_masks/54274.npy,1,forged,True,54274,forged/54274
21734,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/authentic/21734.png,,0,authentic,False,21734,authentic/21734
40938,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/authentic/40938.png,,0,authentic,False,40938,authentic/40938
14123,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/authentic/14123.png,,0,authentic,False,14123,authentic/14123
46979,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/authentic/46979.png,,0,authentic,False,46979,authentic/46979
8622,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/authentic/8622.png,,0,authentic,False,8622,authentic/8622
350,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/authentic/350.png,,0,authentic,False,350,authentic/350
24749,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/authentic/24749.png,,0,authentic,False,24749,authentic/24749
48207,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/authentic/48207.png,,0,authentic,False,48207,authentic/48207
37909,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/authentic/37909.png,,0,authentic,False,37909,authentic/37909
33064,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/forged/33064.png,/content/drive/MyDrive/bitirmeProjesi/dataset/train_masks/33064.npy,1,forged,True,33064,forged/33064
46312,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/authentic/46312.png,,0,authentic,False,46312,authentic/46312
751,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/forged/751.png,/content/drive/MyDrive/bitirmeProjesi/dataset/train_masks/751.npy,1,forged,True,751,forged/751
52678,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/forged/52678.png,/content/drive/MyDrive/bitirmeProjesi/dataset/train_masks/52678.npy,1,forged,True,52678,forged/52678
49712,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/authentic/49712.png,,0,authentic,False,49712,authentic/49712
60340,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/authentic/60340.png,,0,authentic,False,60340,authentic/60340
6775,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/forged/6775.png,/content/drive/MyDrive/bitirmeProjesi/dataset/train_masks/6775.npy,1,forged,True,6775,forged/6775
11446,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/forged/11446.png,/content/drive/MyDrive/bitirmeProjesi/dataset/train_masks/11446.npy,1,forged,True,11446,forged/11446
26977,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/forged/26977.png,/content/drive/MyDrive/bitirmeProjesi/dataset/train_masks/26977.npy,1,forged,True,26977,forged/26977
21728,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/forged/21728.png,/content/drive/MyDrive/bitirmeProjesi/dataset/train_masks/21728.npy,1,forged,True,21728,forged/21728
22901,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/forged/22901.png,/content/drive/MyDrive/bitirmeProjesi/dataset/train_masks/22901.npy,1,forged,True,22901,forged/22901
44040,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/authentic/44040.png,,0,authentic,False,44040,authentic/44040
52559,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/authentic/52559.png,,0,authentic,False,52559,authentic/52559
40215,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/forged/40215.png,/content/drive/MyDrive/bitirmeProjesi/dataset/train_masks/40215.npy,1,forged,True,40215,forged/40215
3402,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/authentic/3402.png,,0,authentic,False,3402,authentic/3402
43877,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/authentic/43877.png,,0,authentic,False,43877,authentic/43877
23146,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/forged/23146.png,/content/drive/MyDrive/bitirmeProjesi/dataset/train_masks/23146.npy,1,forged,True,23146,forged/23146
6516,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/authentic/6516.png,,0,authentic,False,6516,authentic/6516
43955,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/authentic/43955.png,,0,authentic,False,43955,authentic/43955
43623,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/forged/43623.png,/content/drive/MyDrive/bitirmeProjesi/dataset/train_masks/43623.npy,1,forged,True,43623,forged/43623
19847,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/forged/19847.png,/content/drive/MyDrive/bitirmeProjesi/dataset/train_masks/19847.npy,1,forged,True,19847,forged/19847
58128,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/authentic/58128.png,,0,authentic,False,58128,authentic/58128
4556,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/authentic/4556.png,,0,authentic,False,4556,authentic/4556
63694,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/authentic/63694.png,,0,authentic,False,63694,authentic/63694
17555,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/forged/17555.png,/content/drive/MyDrive/bitirmeProjesi/dataset/train_masks/17555.npy,1,forged,True,17555,forged/17555
22226,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/forged/22226.png,/content/drive/MyDrive/bitirmeProjesi/dataset/train_masks/22226.npy,1,forged,True,22226,forged/22226
12612,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/authentic/12612.png,,0,authentic,False,12612,authentic/12612
26477,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/authentic/26477.png,,0,authentic,False,26477,authentic/26477
29129,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/forged/29129.png,/content/drive/MyDrive/bitirmeProjesi/dataset/train_masks/29129.npy,1,forged,True,29129,forged/29129
24686,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/forged/24686.png,/content/drive/MyDrive/bitirmeProjesi/dataset/train_masks/24686.npy,1,forged,True,24686,forged/24686
23115,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/authentic/23115.png,,0,authentic,False,23115,authentic/23115
13971,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/authentic/13971.png,,0,authentic,False,13971,authentic/13971
48705,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/forged/48705.png,/content/drive/MyDrive/bitirmeProjesi/dataset/train_masks/48705.npy,1,forged,True,48705,forged/48705
6006,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/authentic/6006.png,,0,authentic,False,6006,authentic/6006
45522,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/authentic/45522.png,,0,authentic,False,45522,authentic/45522
35412,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/authentic/35412.png,,0,authentic,False,35412,authentic/35412
51165,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/authentic/51165.png,,0,authentic,False,51165,authentic/51165
11698,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/authentic/11698.png,,0,authentic,False,11698,authentic/11698
22416,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/forged/22416.png,/content/drive/MyDrive/bitirmeProjesi/dataset/train_masks/22416.npy,1,forged,True,22416,forged/22416
