sample_id,image_id,image_path,class_name,image_label,gt_area,gt_area_ratio,mask_quartile,pred_area,pred_area_ratio,dice,iou,image_score,image_pred_label
authentic__22951,22951,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/22951.png,authentic,0,0,0.0,,263,0.0017835828993055555,3.802281367375558e-10,3.802281367375558e-10,0.995762825012207,1
authentic__2305,2305,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/2305.png,authentic,0,0,0.0,,2852,0.019341362847222224,3.506311360325866e-11,3.506311360325866e-11,0.9319635033607483,1
authentic__23143,23143,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/23143.png,authentic,0,0,0.0,,0,0.0,1.0,1.0,0.1285114586353302,0
authentic__23236,23236,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/23236.png,authentic,0,0,0.0,,0,0.0,1.0,1.0,0.7293602228164673,1
authentic__23357,23357,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/23357.png,authentic,0,0,0.0,,0,0.0,1.0,1.0,0.04165554791688919,0
authentic__23460,23460,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/23460.png,authentic,0,0,0.0,,0,0.0,1.0,1.0,0.8412600159645081,1
authentic__23527,23527,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/23527.png,authentic,0,0,0.0,,0,0.0,1.0,1.0,0.5730656981468201,0
authentic__23726,23726,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/23726.png,authentic,0,0,0.0,,0,0.0,1.0,1.0,0.9025103449821472,1
authentic__23904,23904,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/23904.png,authentic,0,0,0.0,,0,0.0,1.0,1.0,0.14851932227611542,0
authentic__24029,24029,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/24029.png,authentic,0,0,0.0,,185,0.001254611545138889,5.405405402483564e-10,5.405405402483564e-10,0.9897234439849854,1
authentic__24218,24218,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/24218.png,authentic,0,0,0.0,,1161,0.00787353515625,8.613264426476032e-11,8.613264426476032e-11,0.9870609045028687,1
authentic__24332,24332,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/24332.png,authentic,0,0,0.0,,12149,0.08239067925347222,8.23113013409967e-12,8.23113013409967e-12,0.9939415454864502,1
authentic__24381,24381,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/24381.png,authentic,0,0,0.0,,0,0.0,1.0,1.0,0.8343794941902161,1
authentic__2450,2450,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/2450.png,authentic,0,0,0.0,,1502,0.010186089409722222,6.65778961340494e-11,6.65778961340494e-11,0.9917013049125671,1
authentic__24600,24600,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/24600.png,authentic,0,0,0.0,,0,0.0,1.0,1.0,0.8066598773002625,1
authentic__24676,24676,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/24676.png,authentic,0,0,0.0,,0,0.0,1.0,1.0,0.020078007131814957,0
authentic__24749,24749,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/24749.png,authentic,0,0,0.0,,0,0.0,1.0,1.0,0.7788806557655334,1
authentic__24937,24937,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/24937.png,authentic,0,0,0.0,,0,0.0,1.0,1.0,0.44151684641838074,0
authentic__25003,25003,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/25003.png,authentic,0,0,0.0,,0,0.0,1.0,1.0,0.7545873522758484,1
authentic__25124,25124,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/25124.png,authentic,0,0,0.0,,1923,0.013041178385416666,5.2002080080499104e-11,5.2002080080499104e-11,0.9677643775939941,1
authentic__2534,2534,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/2534.png,authentic,0,0,0.0,,584,0.003960503472222222,1.7123287668300806e-10,1.7123287668300806e-10,0.9356668591499329,1
authentic__25388,25388,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/25388.png,authentic,0,0,0.0,,11664,0.0791015625,8.573388202944329e-12,8.573388202944329e-12,0.9430516958236694,1
authentic__25458,25458,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/25458.png,authentic,0,0,0.0,,4019,0.027255588107638888,2.4881811395250514e-11,2.4881811395250514e-11,0.9915456175804138,1
authentic__25525,25525,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/25525.png,authentic,0,0,0.0,,421,0.0028550889756944445,2.3752969115498104e-10,2.3752969115498104e-10,0.9427739977836609,1
authentic__25638,25638,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/25638.png,authentic,0,0,0.0,,0,0.0,1.0,1.0,0.7474114894866943,1
authentic__2577,2577,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/2577.png,authentic,0,0,0.0,,137,0.0009290907118055555,7.299270067664766e-10,7.299270067664766e-10,0.9875075221061707,1
authentic__25981,25981,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/25981.png,authentic,0,0,0.0,,366,0.0024820963541666665,2.7322404364119557e-10,2.7322404364119557e-10,0.9886723160743713,1
authentic__26035,26035,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/26035.png,authentic,0,0,0.0,,0,0.0,1.0,1.0,0.9883307218551636,1
