image_id,image_path,mask_path,label,class_name,has_mask_file,group_id,sample_id
64685,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/authentic/64685.png,,0,authentic,False,64685,authentic/64685
39702,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/authentic/39702.png,,0,authentic,False,39702,authentic/39702
46356,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/forged/46356.png,/content/drive/MyDrive/bitirmeProjesi/dataset/train_masks/46356.npy,1,forged,True,46356,forged/46356
7771,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/forged/7771.png,/content/drive/MyDrive/bitirmeProjesi/dataset/train_masks/7771.npy,1,forged,True,7771,forged/7771
41886,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/authentic/41886.png,,0,authentic,False,41886,authentic/41886
19993,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/authentic/19993.png,,0,authentic,False,19993,authentic/19993
41090,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/authentic/41090.png,,0,authentic,False,41090,authentic/41090
19915,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/forged/19915.png,/content/drive/MyDrive/bitirmeProjesi/dataset/train_masks/19915.npy,1,forged,True,19915,forged/19915
55025,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/forged/55025.png,/content/drive/MyDrive/bitirmeProjesi/dataset/train_masks/55025.npy,1,forged,True,55025,forged/55025
41553,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/forged/41553.png,/content/drive/MyDrive/bitirmeProjesi/dataset/train_masks/41553.npy,1,forged,True,41553,forged/41553
16534,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/authentic/16534.png,,0,authentic,False,16534,authentic/16534
40303,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/forged/40303.png,/content/drive/MyDrive/bitirmeProjesi/dataset/train_masks/40303.npy,1,forged,True,40303,forged/40303
30408,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/forged/30408.png,/content/drive/MyDrive/bitirmeProjesi/dataset/train_masks/30408.npy,1,forged,True,30408,forged/30408
3167,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/authentic/3167.png,,0,authentic,False,3167,authentic/3167
6999,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/forged/6999.png,/content/drive/MyDrive/bitirmeProjesi/dataset/train_masks/6999.npy,1,forged,True,6999,forged/6999
41295,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/authentic/41295.png,,0,authentic,False,41295,authentic/41295
1041,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/forged/1041.png,/content/drive/MyDrive/bitirmeProjesi/dataset/train_masks/1041.npy,1,forged,True,1041,forged/1041
53157,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/forged/53157.png,/content/drive/MyDrive/bitirmeProjesi/dataset/train_masks/53157.npy,1,forged,True,53157,forged/53157
30308,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/forged/30308.png,/content/drive/MyDrive/bitirmeProjesi/dataset/train_masks/30308.npy,1,forged,True,30308,forged/30308
15120,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/forged/15120.png,/content/drive/MyDrive/bitirmeProjesi/dataset/train_masks/15120.npy,1,forged,True,15120,forged/15120
64272,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/forged/64272.png,/content/drive/MyDrive/bitirmeProjesi/dataset/train_masks/64272.npy,1,forged,True,64272,forged/64272
51045,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/forged/51045.png,/content/drive/MyDrive/bitirmeProjesi/dataset/train_masks/51045.npy,1,forged,True,51045,forged/51045
58718,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/authentic/58718.png,,0,authentic,False,58718,authentic/58718
47574,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/authentic/47574.png,,0,authentic,False,47574,authentic/47574
53149,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/authentic/53149.png,,0,authentic,False,53149,authentic/53149
49567,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/authentic/49567.png,,0,authentic,False,49567,authentic/49567
24336,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/authentic/24336.png,,0,authentic,False,24336,authentic/24336
45911,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/authentic/45911.png,,0,authentic,False,45911,authentic/45911
19993,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/forged/19993.png,/content/drive/MyDrive/bitirmeProjesi/dataset/train_masks/19993.npy,1,forged,True,19993,forged/19993
31725,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/authentic/31725.png,,0,authentic,False,31725,authentic/31725
55072,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/forged/55072.png,/content/drive/MyDrive/bitirmeProjesi/dataset/train_masks/55072.npy,1,forged,True,55072,forged/55072
62504,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/forged/62504.png,/content/drive/MyDrive/bitirmeProjesi/dataset/train_masks/62504.npy,1,forged,True,62504,forged/62504
10986,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/authentic/10986.png,,0,authentic,False,10986,authentic/10986
55695,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/forged/55695.png,/content/drive/MyDrive/bitirmeProjesi/dataset/train_masks/55695.npy,1,forged,True,55695,forged/55695
15579,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/authentic/15579.png,,0,authentic,False,15579,authentic/15579
2450,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/authentic/2450.png,,0,authentic,False,2450,authentic/2450
15314,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/authentic/15314.png,,0,authentic,False,15314,authentic/15314
57643,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/authentic/57643.png,,0,authentic,False,57643,authentic/57643
62748,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/forged/62748.png,/content/drive/MyDrive/bitirmeProjesi/dataset/train_masks/62748.npy,1,forged,True,62748,forged/62748
24934,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/forged/24934.png,/content/drive/MyDrive/bitirmeProjesi/dataset/train_masks/24934.npy,1,forged,True,24934,forged/24934
11662,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/forged/11662.png,/content/drive/MyDrive/bitirmeProjesi/dataset/train_masks/11662.npy,1,forged,True,11662,forged/11662
21728,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/authentic/21728.png,,0,authentic,False,21728,authentic/21728
26402,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/forged/26402.png,/content/drive/MyDrive/bitirmeProjesi/dataset/train_masks/26402.npy,1,forged,True,26402,forged/26402
5462,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/authentic/5462.png,,0,authentic,False,5462,authentic/5462
47777,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/forged/47777.png,/content/drive/MyDrive/bitirmeProjesi/dataset/train_masks/47777.npy,1,forged,True,47777,forged/47777
28714,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/forged/28714.png,/content/drive/MyDrive/bitirmeProjesi/dataset/train_masks/28714.npy,1,forged,True,28714,forged/28714
56771,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/authentic/56771.png,,0,authentic,False,56771,authentic/56771
54274,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/forged/54274.png,/content/drive/MyDrive/bitirmeProjesi/dataset/train_masks/54274.npy,1,forged,True,54274,forged/54274
21734,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/authentic/21734.png,,0,authentic,False,21734,authentic/21734
46979,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/authentic/46979.png,,0,authentic,False,46979,authentic/46979
8622,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/authentic/8622.png,,0,authentic,False,8622,authentic/8622
350,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/authentic/350.png,,0,authentic,False,350,authentic/350
24749,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/authentic/24749.png,,0,authentic,False,24749,authentic/24749
48207,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/authentic/48207.png,,0,authentic,False,48207,authentic/48207
37909,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/authentic/37909.png,,0,authentic,False,37909,authentic/37909
46312,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/authentic/46312.png,,0,authentic,False,46312,authentic/46312
52678,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/forged/52678.png,/content/drive/MyDrive/bitirmeProjesi/dataset/train_masks/52678.npy,1,forged,True,52678,forged/52678
49712,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/authentic/49712.png,,0,authentic,False,49712,authentic/49712
60340,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/authentic/60340.png,,0,authentic,False,60340,authentic/60340
6775,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/forged/6775.png,/content/drive/MyDrive/bitirmeProjesi/dataset/train_masks/6775.npy,1,forged,True,6775,forged/6775
26977,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/forged/26977.png,/content/drive/MyDrive/bitirmeProjesi/dataset/train_masks/26977.npy,1,forged,True,26977,forged/26977
21728,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/forged/21728.png,/content/drive/MyDrive/bitirmeProjesi/dataset/train_masks/21728.npy,1,forged,True,21728,forged/21728
22901,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/forged/22901.png,/content/drive/MyDrive/bitirmeProjesi/dataset/train_masks/22901.npy,1,forged,True,22901,forged/22901
44040,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/authentic/44040.png,,0,authentic,False,44040,authentic/44040
3402,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/authentic/3402.png,,0,authentic,False,3402,authentic/3402
43877,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/authentic/43877.png,,0,authentic,False,43877,authentic/43877
23146,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/forged/23146.png,/content/drive/MyDrive/bitirmeProjesi/dataset/train_masks/23146.npy,1,forged,True,23146,forged/23146
43955,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/authentic/43955.png,,0,authentic,False,43955,authentic/43955
19847,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/forged/19847.png,/content/drive/MyDrive/bitirmeProjesi/dataset/train_masks/19847.npy,1,forged,True,19847,forged/19847
58128,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/authentic/58128.png,,0,authentic,False,58128,authentic/58128
4556,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/authentic/4556.png,,0,authentic,False,4556,authentic/4556
26477,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/authentic/26477.png,,0,authentic,False,26477,authentic/26477
24686,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/forged/24686.png,/content/drive/MyDrive/bitirmeProjesi/dataset/train_masks/24686.npy,1,forged,True,24686,forged/24686
23115,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/authentic/23115.png,,0,authentic,False,23115,authentic/23115
13971,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/authentic/13971.png,,0,authentic,False,13971,authentic/13971
48705,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/forged/48705.png,/content/drive/MyDrive/bitirmeProjesi/dataset/train_masks/48705.npy,1,forged,True,48705,forged/48705
45522,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/authentic/45522.png,,0,authentic,False,45522,authentic/45522
11698,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/authentic/11698.png,,0,authentic,False,11698,authentic/11698
7759,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/forged/7759.png,/content/drive/MyDrive/bitirmeProjesi/dataset/train_masks/7759.npy,1,forged,True,7759,forged/7759
38667,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/forged/38667.png,/content/drive/MyDrive/bitirmeProjesi/dataset/train_masks/38667.npy,1,forged,True,38667,forged/38667
41142,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/forged/41142.png,/content/drive/MyDrive/bitirmeProjesi/dataset/train_masks/41142.npy,1,forged,True,41142,forged/41142
57652,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/forged/57652.png,/content/drive/MyDrive/bitirmeProjesi/dataset/train_masks/57652.npy,1,forged,True,57652,forged/57652
16729,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/forged/16729.png,/content/drive/MyDrive/bitirmeProjesi/dataset/train_masks/16729.npy,1,forged,True,16729,forged/16729
27896,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/authentic/27896.png,,0,authentic,False,27896,authentic/27896
4806,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/forged/4806.png,/content/drive/MyDrive/bitirmeProjesi/dataset/train_masks/4806.npy,1,forged,True,4806,forged/4806
47980,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/authentic/47980.png,,0,authentic,False,47980,authentic/47980
55667,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/forged/55667.png,/content/drive/MyDrive/bitirmeProjesi/dataset/train_masks/55667.npy,1,forged,True,55667,forged/55667
11919,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/forged/11919.png,/content/drive/MyDrive/bitirmeProjesi/dataset/train_masks/11919.npy,1,forged,True,11919,forged/11919
57172,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/authentic/57172.png,,0,authentic,False,57172,authentic/57172
29076,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/authentic/29076.png,,0,authentic,False,29076,authentic/29076
17249,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/forged/17249.png,/content/drive/MyDrive/bitirmeProjesi/dataset/train_masks/17249.npy,1,forged,True,17249,forged/17249
62327,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/authentic/62327.png,,0,authentic,False,62327,authentic/62327
31218,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/authentic/31218.png,,0,authentic,False,31218,authentic/31218
403,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/forged/403.png,/content/drive/MyDrive/bitirmeProjesi/dataset/train_masks/403.npy,1,forged,True,403,forged/403
16097,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/forged/16097.png,/content/drive/MyDrive/bitirmeProjesi/dataset/train_masks/16097.npy,1,forged,True,16097,forged/16097
26492,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/authentic/26492.png,,0,authentic,False,26492,authentic/26492
49613,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/authentic/49613.png,,0,authentic,False,49613,authentic/49613
38679,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/authentic/38679.png,,0,authentic,False,38679,authentic/38679
24606,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/authentic/24606.png,,0,authentic,False,24606,authentic/24606
43193,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/forged/43193.png,/content/drive/MyDrive/bitirmeProjesi/dataset/train_masks/43193.npy,1,forged,True,43193,forged/43193
64120,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/authentic/64120.png,,0,authentic,False,64120,authentic/64120
46849,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/authentic/46849.png,,0,authentic,False,46849,authentic/46849
4022,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/authentic/4022.png,,0,authentic,False,4022,authentic/4022
53570,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/forged/53570.png,/content/drive/MyDrive/bitirmeProjesi/dataset/train_masks/53570.npy,1,forged,True,53570,forged/53570
37708,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/forged/37708.png,/content/drive/MyDrive/bitirmeProjesi/dataset/train_masks/37708.npy,1,forged,True,37708,forged/37708
52050,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/authentic/52050.png,,0,authentic,False,52050,authentic/52050
52848,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/forged/52848.png,/content/drive/MyDrive/bitirmeProjesi/dataset/train_masks/52848.npy,1,forged,True,52848,forged/52848
44928,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/authentic/44928.png,,0,authentic,False,44928,authentic/44928
28879,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/forged/28879.png,/content/drive/MyDrive/bitirmeProjesi/dataset/train_masks/28879.npy,1,forged,True,28879,forged/28879
24402,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/authentic/24402.png,,0,authentic,False,24402,authentic/24402
2275,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/forged/2275.png,/content/drive/MyDrive/bitirmeProjesi/dataset/train_masks/2275.npy,1,forged,True,2275,forged/2275
57892,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/authentic/57892.png,,0,authentic,False,57892,authentic/57892
47017,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/forged/47017.png,/content/drive/MyDrive/bitirmeProjesi/dataset/train_masks/47017.npy,1,forged,True,47017,forged/47017
47238,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/authentic/47238.png,,0,authentic,False,47238,authentic/47238
5602,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/authentic/5602.png,,0,authentic,False,5602,authentic/5602
24193,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/forged/24193.png,/content/drive/MyDrive/bitirmeProjesi/dataset/train_masks/24193.npy,1,forged,True,24193,forged/24193
40442,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/forged/40442.png,/content/drive/MyDrive/bitirmeProjesi/dataset/train_masks/40442.npy,1,forged,True,40442,forged/40442
11548,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/authentic/11548.png,,0,authentic,False,11548,authentic/11548
27822,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/authentic/27822.png,,0,authentic,False,27822,authentic/27822
54397,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/forged/54397.png,/content/drive/MyDrive/bitirmeProjesi/dataset/train_masks/54397.npy,1,forged,True,54397,forged/54397
18054,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/authentic/18054.png,,0,authentic,False,18054,authentic/18054
52385,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/authentic/52385.png,,0,authentic,False,52385,authentic/52385
56452,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/authentic/56452.png,,0,authentic,False,56452,authentic/56452
37448,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/forged/37448.png,/content/drive/MyDrive/bitirmeProjesi/dataset/train_masks/37448.npy,1,forged,True,37448,forged/37448
40828,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/forged/40828.png,/content/drive/MyDrive/bitirmeProjesi/dataset/train_masks/40828.npy,1,forged,True,40828,forged/40828
64524,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/forged/64524.png,/content/drive/MyDrive/bitirmeProjesi/dataset/train_masks/64524.npy,1,forged,True,64524,forged/64524
19847,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/authentic/19847.png,,0,authentic,False,19847,authentic/19847
16359,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/forged/16359.png,/content/drive/MyDrive/bitirmeProjesi/dataset/train_masks/16359.npy,1,forged,True,16359,forged/16359
50471,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/forged/50471.png,/content/drive/MyDrive/bitirmeProjesi/dataset/train_masks/50471.npy,1,forged,True,50471,forged/50471
8175,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/forged/8175.png,/content/drive/MyDrive/bitirmeProjesi/dataset/train_masks/8175.npy,1,forged,True,8175,forged/8175
24696,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/authentic/24696.png,,0,authentic,False,24696,authentic/24696
37902,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/forged/37902.png,/content/drive/MyDrive/bitirmeProjesi/dataset/train_masks/37902.npy,1,forged,True,37902,forged/37902
24555,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/forged/24555.png,/content/drive/MyDrive/bitirmeProjesi/dataset/train_masks/24555.npy,1,forged,True,24555,forged/24555
59375,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/forged/59375.png,/content/drive/MyDrive/bitirmeProjesi/dataset/train_masks/59375.npy,1,forged,True,59375,forged/59375
30191,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/forged/30191.png,/content/drive/MyDrive/bitirmeProjesi/dataset/train_masks/30191.npy,1,forged,True,30191,forged/30191
24686,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/authentic/24686.png,,0,authentic,False,24686,authentic/24686
16215,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/authentic/16215.png,,0,authentic,False,16215,authentic/16215
18054,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/forged/18054.png,/content/drive/MyDrive/bitirmeProjesi/dataset/train_masks/18054.npy,1,forged,True,18054,forged/18054
18472,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/authentic/18472.png,,0,authentic,False,18472,authentic/18472
54274,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/authentic/54274.png,,0,authentic,False,54274,authentic/54274
6696,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/authentic/6696.png,,0,authentic,False,6696,authentic/6696
49956,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/authentic/49956.png,,0,authentic,False,49956,authentic/49956
3087,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/authentic/3087.png,,0,authentic,False,3087,authentic/3087
6011,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/forged/6011.png,/content/drive/MyDrive/bitirmeProjesi/dataset/train_masks/6011.npy,1,forged,True,6011,forged/6011
64216,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/authentic/64216.png,,0,authentic,False,64216,authentic/64216
38228,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/forged/38228.png,/content/drive/MyDrive/bitirmeProjesi/dataset/train_masks/38228.npy,1,forged,True,38228,forged/38228
25001,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/authentic/25001.png,,0,authentic,False,25001,authentic/25001
45889,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/forged/45889.png,/content/drive/MyDrive/bitirmeProjesi/dataset/train_masks/45889.npy,1,forged,True,45889,forged/45889
49721,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/forged/49721.png,/content/drive/MyDrive/bitirmeProjesi/dataset/train_masks/49721.npy,1,forged,True,49721,forged/49721
38660,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/authentic/38660.png,,0,authentic,False,38660,authentic/38660
15784,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/authentic/15784.png,,0,authentic,False,15784,authentic/15784
50978,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/authentic/50978.png,,0,authentic,False,50978,authentic/50978
5384,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/authentic/5384.png,,0,authentic,False,5384,authentic/5384
