image_id,image_path,class_name,gt_area,gt_area_ratio,mask_quartile,pred_area,pred_area_ratio,dice,iou,image_score,image_pred_label,gt_component_count,pred_component_count,matched_component_count,failure_group,model_name
22182,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/22182.png,forged,9306,0.0631103515625,Q3,10121,0.0686374240451389,0.9576362794051699,0.9187160493835188,0.99853515625,1,2,2,2,best_forged_cases,segformer_b0_rgb_384_smallmask
29229,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/29229.png,forged,29012,0.1967502170138889,Q4,31632,0.21451822916666666,0.9542246553658166,0.9124566382847289,1.0,1,2,2,2,best_forged_cases,segformer_b0_rgb_384_smallmask
65311,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/65311.png,forged,28614,0.19405110677083334,Q4,0,0.0,3.49479275877719e-12,3.49479275877719e-12,0.7158203125,1,2,0,0,worst_forged_cases,segformer_b0_rgb_384_smallmask
8874,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/8874.png,forged,4435,0.030076768663194444,Q2,22399,0.15190294053819445,3.7266154878000795e-12,3.7266154878000795e-12,0.96875,1,2,5,0,worst_forged_cases,segformer_b0_rgb_384_smallmask
10296,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/10296.png,forged,12758,0.0865207248263889,Q1,11793,0.07997639973958333,4.07315384300406e-12,4.07315384300406e-12,0.9873046875,1,2,2,0,worst_forged_cases,segformer_b0_rgb_384_smallmask
39299,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/39299.png,forged,11954,0.08106825086805555,Q2,6530,0.04428439670138889,5.410084397287329e-12,5.410084397287329e-12,0.95703125,1,2,1,0,worst_forged_cases,segformer_b0_rgb_384_smallmask
61725,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/61725.png,forged,11201,0.0759616427951389,Q3,6643,0.045050726996527776,5.604124635700492e-12,5.604124635700492e-12,0.984375,1,2,3,0,worst_forged_cases,segformer_b0_rgb_384_smallmask
24749,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/24749.png,forged,17019,0.11541748046875,Q4,0,0.0,5.875785886327775e-12,5.875785886327775e-12,0.7841796875,1,5,0,0,worst_forged_cases,segformer_b0_rgb_384_smallmask
6060,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/6060.png,forged,16153,0.10954454210069445,Q3,0,0.0,6.190800470462509e-12,6.190800470462509e-12,0.70849609375,1,2,0,0,worst_forged_cases,segformer_b0_rgb_384_smallmask
22797,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/22797.png,forged,2796,0.018961588541666668,Q1,12783,0.08669026692708333,6.41889723341409e-12,6.41889723341409e-12,0.98974609375,1,3,8,0,worst_forged_cases,segformer_b0_rgb_384_smallmask
14070,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/14070.png,forged,14290,0.09691026475694445,Q4,119,0.0008070203993055555,6.94010687759775e-12,6.94010687759775e-12,0.89306640625,1,2,1,0,worst_forged_cases,segformer_b0_rgb_384_smallmask
44171,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/44171.png,forged,8137,0.055182562934027776,Q3,6216,0.042154947916666664,6.967184560670471e-12,6.967184560670471e-12,0.9638671875,1,2,2,0,worst_forged_cases,segformer_b0_rgb_384_smallmask
37856,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/37856.png,forged,9522,0.0645751953125,Q2,3948,0.026774088541666668,7.423904973961218e-12,7.423904973961218e-12,0.94921875,1,4,6,0,worst_forged_cases,segformer_b0_rgb_384_smallmask
12025,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/12025.png,forged,11938,0.0809597439236111,Q4,1220,0.008273654513888888,7.599939200428637e-12,7.599939200428637e-12,0.9658203125,1,2,1,0,worst_forged_cases,segformer_b0_rgb_384_smallmask
8874,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/8874.png,forged,4435,0.030076768663194444,Q2,22399,0.15190294053819445,3.7266154878000795e-12,3.7266154878000795e-12,0.96875,1,2,5,0,small_mask_failures,segformer_b0_rgb_384_smallmask
10296,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/10296.png,forged,12758,0.0865207248263889,Q1,11793,0.07997639973958333,4.07315384300406e-12,4.07315384300406e-12,0.9873046875,1,2,2,0,small_mask_failures,segformer_b0_rgb_384_smallmask
39299,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/39299.png,forged,11954,0.08106825086805555,Q2,6530,0.04428439670138889,5.410084397287329e-12,5.410084397287329e-12,0.95703125,1,2,1,0,small_mask_failures,segformer_b0_rgb_384_smallmask
22797,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/22797.png,forged,2796,0.018961588541666668,Q1,12783,0.08669026692708333,6.41889723341409e-12,6.41889723341409e-12,0.98974609375,1,3,8,0,small_mask_failures,segformer_b0_rgb_384_smallmask
37856,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/37856.png,forged,9522,0.0645751953125,Q2,3948,0.026774088541666668,7.423904973961218e-12,7.423904973961218e-12,0.94921875,1,4,6,0,small_mask_failures,segformer_b0_rgb_384_smallmask
35069,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/35069.png,forged,6334,0.04295518663194445,Q2,4983,0.033793131510416664,8.836264027491064e-12,8.836264027491064e-12,0.9951171875,1,2,2,0,small_mask_failures,segformer_b0_rgb_384_smallmask
2228,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/2228.png,forged,8398,0.056952582465277776,Q1,2705,0.018344455295138888,9.00657479952259e-12,9.00657479952259e-12,0.9375,1,2,1,0,small_mask_failures,segformer_b0_rgb_384_smallmask
57824,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/57824.png,forged,5562,0.0377197265625,Q2,3196,0.021674262152777776,1.1418131993475471e-11,1.1418131993475471e-11,0.98779296875,1,4,7,0,small_mask_failures,segformer_b0_rgb_384_smallmask
14624,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/14624.png,forged,8560,0.058051215277777776,Q2,0,0.0,1.1682242990517729e-11,1.1682242990517729e-11,0.3046875,0,2,0,0,small_mask_failures,segformer_b0_rgb_384_smallmask
41600,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/41600.png,forged,2592,0.017578125,Q2,5362,0.03636338975694445,1.2572290671202259e-11,1.2572290671202259e-11,0.96533203125,1,3,3,0,small_mask_failures,segformer_b0_rgb_384_smallmask
10,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/10.png,forged,413,0.002800835503472222,Q1,6694,0.04539659288194445,1.4070634585421828e-11,1.4070634585421828e-11,0.9560546875,1,2,3,0,small_mask_failures,segformer_b0_rgb_384_smallmask
55651,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/55651.png,forged,6868,0.046576605902777776,Q2,0,0.0,1.45602795571555e-11,1.45602795571555e-11,0.8232421875,1,2,0,0,small_mask_failures,segformer_b0_rgb_384_smallmask
41517,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/41517.png,authentic,0,0.0,,6532,0.04429796006944445,1.5309246784823803e-11,1.5309246784823803e-11,0.99951171875,1,0,1,0,false_positive_authentic,segformer_b0_rgb_384_smallmask
13451,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/13451.png,authentic,0,0.0,,49274,0.3341606987847222,2.0294678735194435e-12,2.0294678735194435e-12,0.9990234375,1,0,2,0,false_positive_authentic,segformer_b0_rgb_384_smallmask
34597,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/34597.png,authentic,0,0.0,,13413,0.09096272786458333,7.455453664299891e-12,7.455453664299891e-12,0.9990234375,1,0,2,0,false_positive_authentic,segformer_b0_rgb_384_smallmask
60986,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/60986.png,authentic,0,0.0,,2593,0.017584906684027776,3.856536829777997e-11,3.856536829777997e-11,0.99853515625,1,0,4,0,false_positive_authentic,segformer_b0_rgb_384_smallmask
35586,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/35586.png,authentic,0,0.0,,23447,0.15901014539930555,4.264937945134708e-12,4.264937945134708e-12,0.998046875,1,0,2,0,false_positive_authentic,segformer_b0_rgb_384_smallmask
4371,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/4371.png,authentic,0,0.0,,5287,0.03585476345486111,1.8914318138473344e-11,1.8914318138473344e-11,0.998046875,1,0,6,0,false_positive_authentic,segformer_b0_rgb_384_smallmask
7004,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/7004.png,authentic,0,0.0,,113,0.0007663302951388889,8.849557514292427e-10,8.849557514292427e-10,0.998046875,1,0,1,0,false_positive_authentic,segformer_b0_rgb_384_smallmask
62519,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/62519.png,authentic,0,0.0,,30604,0.2075466579861111,3.2675467259075034e-12,3.2675467259075034e-12,0.998046875,1,0,2,0,false_positive_authentic,segformer_b0_rgb_384_smallmask
34873,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/34873.png,authentic,0,0.0,,17224,0.11680772569444445,5.805852299083802e-12,5.805852299083802e-12,0.99755859375,1,0,3,0,false_positive_authentic,segformer_b0_rgb_384_smallmask
16161,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/16161.png,authentic,0,0.0,,1286,0.008721245659722222,7.776049766113837e-11,7.776049766113837e-11,0.99755859375,1,0,2,0,false_positive_authentic,segformer_b0_rgb_384_smallmask
19847,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/19847.png,authentic,0,0.0,,1378,0.009345160590277778,7.256894048820254e-11,7.256894048820254e-11,0.9970703125,1,0,3,0,false_positive_authentic,segformer_b0_rgb_384_smallmask
5626,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/5626.png,authentic,0,0.0,,3317,0.022494845920138888,3.014772384594068e-11,3.014772384594068e-11,0.9970703125,1,0,1,0,false_positive_authentic,segformer_b0_rgb_384_smallmask
21204,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/21204.png,forged,730,0.004950629340277778,Q2,0,0.0,1.3698630135109776e-10,1.3698630135109776e-10,0.1695556640625,0,12,0,0,false_negative_forged,segformer_b0_rgb_384_smallmask
40298,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/40298.png,forged,1006,0.006822374131944444,Q1,0,0.0,9.940357851894596e-11,9.940357851894596e-11,0.1888427734375,0,12,0,0,false_negative_forged,segformer_b0_rgb_384_smallmask
38294,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/38294.png,forged,10454,0.0708957248263889,Q4,0,0.0,9.565716472072261e-12,9.565716472072261e-12,0.222412109375,0,2,0,0,false_negative_forged,segformer_b0_rgb_384_smallmask
7130,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/7130.png,forged,374,0.002536349826388889,Q1,0,0.0,2.673796790728931e-10,2.673796790728931e-10,0.2413330078125,0,5,0,0,false_negative_forged,segformer_b0_rgb_384_smallmask
1608,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/1608.png,forged,651,0.004414876302083333,Q3,0,0.0,1.536098310055899e-10,1.536098310055899e-10,0.252197265625,0,10,0,0,false_negative_forged,segformer_b0_rgb_384_smallmask
37586,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/37586.png,forged,2920,0.019802517361111112,Q3,0,0.0,3.424657534129292e-11,3.424657534129292e-11,0.264892578125,0,7,0,0,false_negative_forged,segformer_b0_rgb_384_smallmask
2053,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/2053.png,forged,1134,0.0076904296875,Q2,0,0.0,8.818342150897853e-11,8.818342150897853e-11,0.30078125,0,8,0,0,false_negative_forged,segformer_b0_rgb_384_smallmask
14624,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/14624.png,forged,8560,0.058051215277777776,Q2,0,0.0,1.1682242990517729e-11,1.1682242990517729e-11,0.3046875,0,2,0,0,false_negative_forged,segformer_b0_rgb_384_smallmask
55541,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/55541.png,forged,471,0.0031941731770833335,Q1,0,0.0,2.123142250080012e-10,2.123142250080012e-10,0.309326171875,0,6,0,0,false_negative_forged,segformer_b0_rgb_384_smallmask
59375,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/59375.png,forged,306,0.0020751953125,Q1,0,0.0,3.267973855141185e-10,3.267973855141185e-10,0.332275390625,0,3,0,0,false_negative_forged,segformer_b0_rgb_384_smallmask
1419,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/1419.png,forged,1155,0.007832845052083334,Q4,0,0.0,8.658008657259046e-11,8.658008657259046e-11,0.352294921875,0,2,0,0,false_negative_forged,segformer_b0_rgb_384_smallmask
60340,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/60340.png,forged,850,0.005764431423611111,Q2,0,0.0,1.1764705880968858e-10,1.1764705880968858e-10,0.373291015625,0,5,0,0,false_negative_forged,segformer_b0_rgb_384_smallmask
57328,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/57328.png,forged,14118,0.09574381510416667,Q4,13753,0.09326850043402778,0.9764988697930591,0.9540769824023412,0.99951171875,1,2,2,2,large_mask_success,segformer_b0_rgb_384_smallmask
16219,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/16219.png,forged,14182,0.09617784288194445,Q4,14486,0.0982394748263889,0.9759313520302221,0.9529940731660672,1.0,1,2,2,2,large_mask_success,segformer_b0_rgb_384_smallmask
23904,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/23904.png,forged,22723,0.15410020616319445,Q4,23463,0.15911865234375,0.9715931234573862,0.9447555686557549,1.0,1,2,3,2,large_mask_success,segformer_b0_rgb_384_smallmask
53404,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/53404.png,forged,9205,0.06242540147569445,Q4,9139,0.06197781032986111,0.9682730047973819,0.938497305294954,1.0,1,2,2,2,large_mask_success,segformer_b0_rgb_384_smallmask
20587,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/20587.png,forged,23070,0.15645345052083334,Q4,23086,0.1565619574652778,0.9666782216830603,0.93550551432073,1.0,1,4,3,3,large_mask_success,segformer_b0_rgb_384_smallmask
13670,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/13670.png,forged,16855,0.11430528428819445,Q4,17347,0.1176418728298611,0.9642126191451839,0.9308982103543674,1.0,1,2,2,2,large_mask_success,segformer_b0_rgb_384_smallmask
23527,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/23527.png,forged,16016,0.1086154513888889,Q4,16609,0.1126369900173611,0.96306513409973,0.9287614543308971,1.0,1,2,3,2,large_mask_success,segformer_b0_rgb_384_smallmask
40919,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/40919.png,forged,12041,0.08165825737847222,Q4,12283,0.08329942491319445,0.9609439236969209,0.9248239297307523,1.0,1,2,2,2,large_mask_success,segformer_b0_rgb_384_smallmask
4222,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/4222.png,forged,27578,0.18702528211805555,Q4,29202,0.19803873697916666,0.9601268052131734,0.9233114287652486,0.9970703125,1,1,1,1,large_mask_success,segformer_b0_rgb_384_smallmask
56589,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/56589.png,forged,17815,0.1208157009548611,Q4,19097,0.1295098198784722,0.9578998699611023,0.9192013726411937,0.99951171875,1,2,3,2,large_mask_success,segformer_b0_rgb_384_smallmask
29229,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/29229.png,forged,29012,0.1967502170138889,Q4,31632,0.21451822916666666,0.9542246553658166,0.9124566382847289,1.0,1,2,2,2,large_mask_success,segformer_b0_rgb_384_smallmask
8074,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/8074.png,forged,32990,0.2237277560763889,Q4,32456,0.22010633680555555,0.9542218011796684,0.9124514187197555,1.0,1,2,2,2,large_mask_success,segformer_b0_rgb_384_smallmask
65311,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/65311.png,forged,28614,0.19405110677083334,Q4,0,0.0,3.49479275877719e-12,3.49479275877719e-12,0.7158203125,1,2,0,0,large_mask_failure,segformer_b0_rgb_384_smallmask
24749,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/24749.png,forged,17019,0.11541748046875,Q4,0,0.0,5.875785886327775e-12,5.875785886327775e-12,0.7841796875,1,5,0,0,large_mask_failure,segformer_b0_rgb_384_smallmask
14070,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/14070.png,forged,14290,0.09691026475694445,Q4,119,0.0008070203993055555,6.94010687759775e-12,6.94010687759775e-12,0.89306640625,1,2,1,0,large_mask_failure,segformer_b0_rgb_384_smallmask
12025,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/12025.png,forged,11938,0.0809597439236111,Q4,1220,0.008273654513888888,7.599939200428637e-12,7.599939200428637e-12,0.9658203125,1,2,1,0,large_mask_failure,segformer_b0_rgb_384_smallmask
38294,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/38294.png,forged,10454,0.0708957248263889,Q4,0,0.0,9.565716472072261e-12,9.565716472072261e-12,0.222412109375,0,2,0,0,large_mask_failure,segformer_b0_rgb_384_smallmask
14930,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/14930.png,forged,5073,0.034403483072916664,Q4,0,0.0,1.9712201852558404e-11,1.9712201852558404e-11,0.6015625,1,2,0,0,large_mask_failure,segformer_b0_rgb_384_smallmask
23236,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/23236.png,forged,3572,0.024224175347222224,Q4,0,0.0,2.799552071590158e-11,2.799552071590158e-11,0.63916015625,1,2,0,0,large_mask_failure,segformer_b0_rgb_384_smallmask
30494,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/30494.png,forged,3137,0.021274142795138888,Q4,138,0.0009358723958333334,3.0534351144105824e-11,3.0534351144105824e-11,0.99072265625,1,6,1,0,large_mask_failure,segformer_b0_rgb_384_smallmask
55394,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/55394.png,forged,2202,0.014933268229166666,Q4,0,0.0,4.54132606700539e-11,4.54132606700539e-11,0.409423828125,0,4,0,0,large_mask_failure,segformer_b0_rgb_384_smallmask
1419,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/1419.png,forged,1155,0.007832845052083334,Q4,0,0.0,8.658008657259046e-11,8.658008657259046e-11,0.352294921875,0,2,0,0,large_mask_failure,segformer_b0_rgb_384_smallmask
4371,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/4371.png,forged,24558,0.16654459635416666,Q4,4883,0.03311496310763889,0.24781766923933352,0.14143372233109203,0.99755859375,1,1,5,0,large_mask_failure,segformer_b0_rgb_384_smallmask
49711,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/49711.png,forged,6081,0.041239420572916664,Q4,2111,0.014316134982638888,0.2849121093837291,0.16612099645315132,0.9912109375,1,2,4,1,large_mask_failure,segformer_b0_rgb_384_smallmask
24332,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/24332.png,forged,21446,0.1454399956597222,Q2,22294,0.1511908637152778,0.9574302697760461,0.9183369150479438,0.998046875,1,2,2,2,best_forged_cases,efficientnetb0_unet_rgb_384_smallmask
40373,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/40373.png,forged,34712,0.2354058159722222,Q4,37023,0.2510782877604167,0.9570781348017605,0.9176892025558915,0.99560546875,1,2,2,2,best_forged_cases,efficientnetb0_unet_rgb_384_smallmask
51927,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/51927.png,forged,8688,0.058919270833333336,Q3,9435,0.06398518880208333,0.9533741654254076,0.9109025727550516,1.0,1,2,3,2,best_forged_cases,efficientnetb0_unet_rgb_384_smallmask
54527,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/54527.png,forged,21550,0.1461452907986111,Q4,24032,0.16297743055555555,0.9379579658638543,0.8831646354063906,0.99951171875,1,1,1,1,best_forged_cases,efficientnetb0_unet_rgb_384_smallmask
2450,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/2450.png,forged,6385,0.04330105251736111,Q4,6797,0.04609510633680555,0.9362767410109523,0.8801882755686751,0.99951171875,1,4,4,4,best_forged_cases,efficientnetb0_unet_rgb_384_smallmask
1856,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/1856.png,forged,64216,0.4354926215277778,Q4,67416,0.4571940104166667,0.9339826182083886,0.8761420162200138,0.99267578125,1,2,1,1,best_forged_cases,efficientnetb0_unet_rgb_384_smallmask
63947,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/63947.png,forged,24051,0.16310628255208334,Q4,25469,0.1727227105034722,0.9252423263329458,0.8608845965959157,0.99755859375,1,3,5,3,best_forged_cases,efficientnetb0_unet_rgb_384_smallmask
8074,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/8074.png,forged,32990,0.2237277560763889,Q4,30767,0.2086520724826389,0.9168875574448031,0.846530352178387,0.99755859375,1,2,3,2,best_forged_cases,efficientnetb0_unet_rgb_384_smallmask
34306,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/34306.png,forged,14108,0.0956759982638889,Q2,16529,0.1120944552951389,0.9125567124721332,0.8391763717142564,0.9990234375,1,2,2,2,best_forged_cases,efficientnetb0_unet_rgb_384_smallmask
4222,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/4222.png,forged,27578,0.18702528211805555,Q4,32935,0.2233547634548611,0.911473567663293,0.8373462881438064,0.9990234375,1,1,1,1,best_forged_cases,efficientnetb0_unet_rgb_384_smallmask
23460,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/23460.png,forged,11314,0.07672797309027778,Q4,12001,0.0813869900173611,0.9076560154410995,0.8309250824577437,0.99609375,1,3,3,3,best_forged_cases,efficientnetb0_unet_rgb_384_smallmask
45182,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/45182.png,forged,4199,0.028476291232638888,Q4,4835,0.03278944227430555,0.9039185299988496,0.8246818824515314,1.0,1,2,2,2,best_forged_cases,efficientnetb0_unet_rgb_384_smallmask
65311,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/65311.png,forged,28614,0.19405110677083334,Q4,0,0.0,3.49479275877719e-12,3.49479275877719e-12,0.90185546875,1,2,0,0,worst_forged_cases,efficientnetb0_unet_rgb_384_smallmask
4371,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/4371.png,forged,24558,0.16654459635416666,Q4,419,0.002841525607638889,4.00368338870159e-12,4.00368338870159e-12,0.93115234375,1,1,1,0,worst_forged_cases,efficientnetb0_unet_rgb_384_smallmask
298,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/298.png,forged,21806,0.1478814019097222,Q2,0,0.0,4.5858937906787765e-12,4.5858937906787765e-12,0.6904296875,0,2,0,0,worst_forged_cases,efficientnetb0_unet_rgb_384_smallmask
25388,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/25388.png,forged,17735,0.1202731662326389,Q4,0,0.0,5.638567803746046e-12,5.638567803746046e-12,0.56396484375,0,2,0,0,worst_forged_cases,efficientnetb0_unet_rgb_384_smallmask
