image_id,image_path,mask_path,label,class_name,has_mask_file,group_id,sample_id
46356,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/forged/46356.png,/content/drive/MyDrive/bitirmeProjesi/dataset/train_masks/46356.npy,1,forged,True,46356,forged/46356
46885,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/forged/46885.png,/content/drive/MyDrive/bitirmeProjesi/dataset/train_masks/46885.npy,1,forged,True,46885,forged/46885
59069,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/authentic/59069.png,,0,authentic,False,59069,authentic/59069
49928,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/authentic/49928.png,,0,authentic,False,49928,authentic/49928
19915,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/forged/19915.png,/content/drive/MyDrive/bitirmeProjesi/dataset/train_masks/19915.npy,1,forged,True,19915,forged/19915
55025,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/forged/55025.png,/content/drive/MyDrive/bitirmeProjesi/dataset/train_masks/55025.npy,1,forged,True,55025,forged/55025
41553,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/forged/41553.png,/content/drive/MyDrive/bitirmeProjesi/dataset/train_masks/41553.npy,1,forged,True,41553,forged/41553
16534,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/authentic/16534.png,,0,authentic,False,16534,authentic/16534
3167,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/authentic/3167.png,,0,authentic,False,3167,authentic/3167
6999,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/forged/6999.png,/content/drive/MyDrive/bitirmeProjesi/dataset/train_masks/6999.npy,1,forged,True,6999,forged/6999
53157,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/forged/53157.png,/content/drive/MyDrive/bitirmeProjesi/dataset/train_masks/53157.npy,1,forged,True,53157,forged/53157
30308,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/forged/30308.png,/content/drive/MyDrive/bitirmeProjesi/dataset/train_masks/30308.npy,1,forged,True,30308,forged/30308
15120,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/forged/15120.png,/content/drive/MyDrive/bitirmeProjesi/dataset/train_masks/15120.npy,1,forged,True,15120,forged/15120
59715,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/forged/59715.png,/content/drive/MyDrive/bitirmeProjesi/dataset/train_masks/59715.npy,1,forged,True,59715,forged/59715
51045,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/forged/51045.png,/content/drive/MyDrive/bitirmeProjesi/dataset/train_masks/51045.npy,1,forged,True,51045,forged/51045
58718,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/authentic/58718.png,,0,authentic,False,58718,authentic/58718
52302,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/forged/52302.png,/content/drive/MyDrive/bitirmeProjesi/dataset/train_masks/52302.npy,1,forged,True,52302,forged/52302
34845,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/forged/34845.png,/content/drive/MyDrive/bitirmeProjesi/dataset/train_masks/34845.npy,1,forged,True,34845,forged/34845
1097,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/forged/1097.png,/content/drive/MyDrive/bitirmeProjesi/dataset/train_masks/1097.npy,1,forged,True,1097,forged/1097
61744,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/authentic/61744.png,,0,authentic,False,61744,authentic/61744
22739,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/authentic/22739.png,,0,authentic,False,22739,authentic/22739
49928,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/forged/49928.png,/content/drive/MyDrive/bitirmeProjesi/dataset/train_masks/49928.npy,1,forged,True,49928,forged/49928
47574,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/authentic/47574.png,,0,authentic,False,47574,authentic/47574
53149,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/authentic/53149.png,,0,authentic,False,53149,authentic/53149
27694,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/forged/27694.png,/content/drive/MyDrive/bitirmeProjesi/dataset/train_masks/27694.npy,1,forged,True,27694,forged/27694
30060,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/authentic/30060.png,,0,authentic,False,30060,authentic/30060
13603,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/authentic/13603.png,,0,authentic,False,13603,authentic/13603
24336,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/authentic/24336.png,,0,authentic,False,24336,authentic/24336
45911,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/authentic/45911.png,,0,authentic,False,45911,authentic/45911
10986,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/authentic/10986.png,,0,authentic,False,10986,authentic/10986
15579,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/authentic/15579.png,,0,authentic,False,15579,authentic/15579
2450,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/authentic/2450.png,,0,authentic,False,2450,authentic/2450
57643,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/authentic/57643.png,,0,authentic,False,57643,authentic/57643
60947,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/forged/60947.png,/content/drive/MyDrive/bitirmeProjesi/dataset/train_masks/60947.npy,1,forged,True,60947,forged/60947
58338,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/forged/58338.png,/content/drive/MyDrive/bitirmeProjesi/dataset/train_masks/58338.npy,1,forged,True,58338,forged/58338
11662,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/forged/11662.png,/content/drive/MyDrive/bitirmeProjesi/dataset/train_masks/11662.npy,1,forged,True,11662,forged/11662
44122,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/forged/44122.png,/content/drive/MyDrive/bitirmeProjesi/dataset/train_masks/44122.npy,1,forged,True,44122,forged/44122
24850,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/forged/24850.png,/content/drive/MyDrive/bitirmeProjesi/dataset/train_masks/24850.npy,1,forged,True,24850,forged/24850
53495,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/forged/53495.png,/content/drive/MyDrive/bitirmeProjesi/dataset/train_masks/53495.npy,1,forged,True,53495,forged/53495
59297,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/authentic/59297.png,,0,authentic,False,59297,authentic/59297
58975,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/authentic/58975.png,,0,authentic,False,58975,authentic/58975
26402,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/forged/26402.png,/content/drive/MyDrive/bitirmeProjesi/dataset/train_masks/26402.npy,1,forged,True,26402,forged/26402
20010,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/authentic/20010.png,,0,authentic,False,20010,authentic/20010
5462,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/authentic/5462.png,,0,authentic,False,5462,authentic/5462
23432,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/authentic/23432.png,,0,authentic,False,23432,authentic/23432
44347,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/forged/44347.png,/content/drive/MyDrive/bitirmeProjesi/dataset/train_masks/44347.npy,1,forged,True,44347,forged/44347
54274,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/forged/54274.png,/content/drive/MyDrive/bitirmeProjesi/dataset/train_masks/54274.npy,1,forged,True,54274,forged/54274
46979,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/authentic/46979.png,,0,authentic,False,46979,authentic/46979
8622,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/authentic/8622.png,,0,authentic,False,8622,authentic/8622
350,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/authentic/350.png,,0,authentic,False,350,authentic/350
48207,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/authentic/48207.png,,0,authentic,False,48207,authentic/48207
37909,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/authentic/37909.png,,0,authentic,False,37909,authentic/37909
33064,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/forged/33064.png,/content/drive/MyDrive/bitirmeProjesi/dataset/train_masks/33064.npy,1,forged,True,33064,forged/33064
46312,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/authentic/46312.png,,0,authentic,False,46312,authentic/46312
49712,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/authentic/49712.png,,0,authentic,False,49712,authentic/49712
60340,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/authentic/60340.png,,0,authentic,False,60340,authentic/60340
6775,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/forged/6775.png,/content/drive/MyDrive/bitirmeProjesi/dataset/train_masks/6775.npy,1,forged,True,6775,forged/6775
26977,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/forged/26977.png,/content/drive/MyDrive/bitirmeProjesi/dataset/train_masks/26977.npy,1,forged,True,26977,forged/26977
22901,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/forged/22901.png,/content/drive/MyDrive/bitirmeProjesi/dataset/train_masks/22901.npy,1,forged,True,22901,forged/22901
44040,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/authentic/44040.png,,0,authentic,False,44040,authentic/44040
52559,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/authentic/52559.png,,0,authentic,False,52559,authentic/52559
40215,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/forged/40215.png,/content/drive/MyDrive/bitirmeProjesi/dataset/train_masks/40215.npy,1,forged,True,40215,forged/40215
3402,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/authentic/3402.png,,0,authentic,False,3402,authentic/3402
6516,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/authentic/6516.png,,0,authentic,False,6516,authentic/6516
43623,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/forged/43623.png,/content/drive/MyDrive/bitirmeProjesi/dataset/train_masks/43623.npy,1,forged,True,43623,forged/43623
19847,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/forged/19847.png,/content/drive/MyDrive/bitirmeProjesi/dataset/train_masks/19847.npy,1,forged,True,19847,forged/19847
58128,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/authentic/58128.png,,0,authentic,False,58128,authentic/58128
4556,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/authentic/4556.png,,0,authentic,False,4556,authentic/4556
63694,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/authentic/63694.png,,0,authentic,False,63694,authentic/63694
17555,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/forged/17555.png,/content/drive/MyDrive/bitirmeProjesi/dataset/train_masks/17555.npy,1,forged,True,17555,forged/17555
12612,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/authentic/12612.png,,0,authentic,False,12612,authentic/12612
26477,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/authentic/26477.png,,0,authentic,False,26477,authentic/26477
23115,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/authentic/23115.png,,0,authentic,False,23115,authentic/23115
6006,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/authentic/6006.png,,0,authentic,False,6006,authentic/6006
35412,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/authentic/35412.png,,0,authentic,False,35412,authentic/35412
51165,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/authentic/51165.png,,0,authentic,False,51165,authentic/51165
22416,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/forged/22416.png,/content/drive/MyDrive/bitirmeProjesi/dataset/train_masks/22416.npy,1,forged,True,22416,forged/22416
7759,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/forged/7759.png,/content/drive/MyDrive/bitirmeProjesi/dataset/train_masks/7759.npy,1,forged,True,7759,forged/7759
38667,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/forged/38667.png,/content/drive/MyDrive/bitirmeProjesi/dataset/train_masks/38667.npy,1,forged,True,38667,forged/38667
57652,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/forged/57652.png,/content/drive/MyDrive/bitirmeProjesi/dataset/train_masks/57652.npy,1,forged,True,57652,forged/57652
8300,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/forged/8300.png,/content/drive/MyDrive/bitirmeProjesi/dataset/train_masks/8300.npy,1,forged,True,8300,forged/8300
16729,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/forged/16729.png,/content/drive/MyDrive/bitirmeProjesi/dataset/train_masks/16729.npy,1,forged,True,16729,forged/16729
21631,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/forged/21631.png,/content/drive/MyDrive/bitirmeProjesi/dataset/train_masks/21631.npy,1,forged,True,21631,forged/21631
4806,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/forged/4806.png,/content/drive/MyDrive/bitirmeProjesi/dataset/train_masks/4806.npy,1,forged,True,4806,forged/4806
55667,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/forged/55667.png,/content/drive/MyDrive/bitirmeProjesi/dataset/train_masks/55667.npy,1,forged,True,55667,forged/55667
25907,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/forged/25907.png,/content/drive/MyDrive/bitirmeProjesi/dataset/train_masks/25907.npy,1,forged,True,25907,forged/25907
11919,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/forged/11919.png,/content/drive/MyDrive/bitirmeProjesi/dataset/train_masks/11919.npy,1,forged,True,11919,forged/11919
57172,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/authentic/57172.png,,0,authentic,False,57172,authentic/57172
29076,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/authentic/29076.png,,0,authentic,False,29076,authentic/29076
17249,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/forged/17249.png,/content/drive/MyDrive/bitirmeProjesi/dataset/train_masks/17249.npy,1,forged,True,17249,forged/17249
57076,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/forged/57076.png,/content/drive/MyDrive/bitirmeProjesi/dataset/train_masks/57076.npy,1,forged,True,57076,forged/57076
62327,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/authentic/62327.png,,0,authentic,False,62327,authentic/62327
44311,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/authentic/44311.png,,0,authentic,False,44311,authentic/44311
50267,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/authentic/50267.png,,0,authentic,False,50267,authentic/50267
31218,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/authentic/31218.png,,0,authentic,False,31218,authentic/31218
20619,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/forged/20619.png,/content/drive/MyDrive/bitirmeProjesi/dataset/train_masks/20619.npy,1,forged,True,20619,forged/20619
17826,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/forged/17826.png,/content/drive/MyDrive/bitirmeProjesi/dataset/train_masks/17826.npy,1,forged,True,17826,forged/17826
16097,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/forged/16097.png,/content/drive/MyDrive/bitirmeProjesi/dataset/train_masks/16097.npy,1,forged,True,16097,forged/16097
26492,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/authentic/26492.png,,0,authentic,False,26492,authentic/26492
49613,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/authentic/49613.png,,0,authentic,False,49613,authentic/49613
43193,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/forged/43193.png,/content/drive/MyDrive/bitirmeProjesi/dataset/train_masks/43193.npy,1,forged,True,43193,forged/43193
64120,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/authentic/64120.png,,0,authentic,False,64120,authentic/64120
65200,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/forged/65200.png,/content/drive/MyDrive/bitirmeProjesi/dataset/train_masks/65200.npy,1,forged,True,65200,forged/65200
4022,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/authentic/4022.png,,0,authentic,False,4022,authentic/4022
58894,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/forged/58894.png,/content/drive/MyDrive/bitirmeProjesi/dataset/train_masks/58894.npy,1,forged,True,58894,forged/58894
1482,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/forged/1482.png,/content/drive/MyDrive/bitirmeProjesi/dataset/train_masks/1482.npy,1,forged,True,1482,forged/1482
14692,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/authentic/14692.png,,0,authentic,False,14692,authentic/14692
52848,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/forged/52848.png,/content/drive/MyDrive/bitirmeProjesi/dataset/train_masks/52848.npy,1,forged,True,52848,forged/52848
56563,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/forged/56563.png,/content/drive/MyDrive/bitirmeProjesi/dataset/train_masks/56563.npy,1,forged,True,56563,forged/56563
28879,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/forged/28879.png,/content/drive/MyDrive/bitirmeProjesi/dataset/train_masks/28879.npy,1,forged,True,28879,forged/28879
9083,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/forged/9083.png,/content/drive/MyDrive/bitirmeProjesi/dataset/train_masks/9083.npy,1,forged,True,9083,forged/9083
40478,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/forged/40478.png,/content/drive/MyDrive/bitirmeProjesi/dataset/train_masks/40478.npy,1,forged,True,40478,forged/40478
27148,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/forged/27148.png,/content/drive/MyDrive/bitirmeProjesi/dataset/train_masks/27148.npy,1,forged,True,27148,forged/27148
47017,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/forged/47017.png,/content/drive/MyDrive/bitirmeProjesi/dataset/train_masks/47017.npy,1,forged,True,47017,forged/47017
47238,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/authentic/47238.png,,0,authentic,False,47238,authentic/47238
5602,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/authentic/5602.png,,0,authentic,False,5602,authentic/5602
24193,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/forged/24193.png,/content/drive/MyDrive/bitirmeProjesi/dataset/train_masks/24193.npy,1,forged,True,24193,forged/24193
40442,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/forged/40442.png,/content/drive/MyDrive/bitirmeProjesi/dataset/train_masks/40442.npy,1,forged,True,40442,forged/40442
11548,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/authentic/11548.png,,0,authentic,False,11548,authentic/11548
40919,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/authentic/40919.png,,0,authentic,False,40919,authentic/40919
29472,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/authentic/29472.png,,0,authentic,False,29472,authentic/29472
27822,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/authentic/27822.png,,0,authentic,False,27822,authentic/27822
54397,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/forged/54397.png,/content/drive/MyDrive/bitirmeProjesi/dataset/train_masks/54397.npy,1,forged,True,54397,forged/54397
18054,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/authentic/18054.png,,0,authentic,False,18054,authentic/18054
52385,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/authentic/52385.png,,0,authentic,False,52385,authentic/52385
37448,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/forged/37448.png,/content/drive/MyDrive/bitirmeProjesi/dataset/train_masks/37448.npy,1,forged,True,37448,forged/37448
25390,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/authentic/25390.png,,0,authentic,False,25390,authentic/25390
40828,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/forged/40828.png,/content/drive/MyDrive/bitirmeProjesi/dataset/train_masks/40828.npy,1,forged,True,40828,forged/40828
64524,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/forged/64524.png,/content/drive/MyDrive/bitirmeProjesi/dataset/train_masks/64524.npy,1,forged,True,64524,forged/64524
19847,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/authentic/19847.png,,0,authentic,False,19847,authentic/19847
21946,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/authentic/21946.png,,0,authentic,False,21946,authentic/21946
51906,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/forged/51906.png,/content/drive/MyDrive/bitirmeProjesi/dataset/train_masks/51906.npy,1,forged,True,51906,forged/51906
16359,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/forged/16359.png,/content/drive/MyDrive/bitirmeProjesi/dataset/train_masks/16359.npy,1,forged,True,16359,forged/16359
50471,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/forged/50471.png,/content/drive/MyDrive/bitirmeProjesi/dataset/train_masks/50471.npy,1,forged,True,50471,forged/50471
59979,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/forged/59979.png,/content/drive/MyDrive/bitirmeProjesi/dataset/train_masks/59979.npy,1,forged,True,59979,forged/59979
8175,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/forged/8175.png,/content/drive/MyDrive/bitirmeProjesi/dataset/train_masks/8175.npy,1,forged,True,8175,forged/8175
24696,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/authentic/24696.png,,0,authentic,False,24696,authentic/24696
62643,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/forged/62643.png,/content/drive/MyDrive/bitirmeProjesi/dataset/train_masks/62643.npy,1,forged,True,62643,forged/62643
42266,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/authentic/42266.png,,0,authentic,False,42266,authentic/42266
24555,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/forged/24555.png,/content/drive/MyDrive/bitirmeProjesi/dataset/train_masks/24555.npy,1,forged,True,24555,forged/24555
34255,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/forged/34255.png,/content/drive/MyDrive/bitirmeProjesi/dataset/train_masks/34255.npy,1,forged,True,34255,forged/34255
30191,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/forged/30191.png,/content/drive/MyDrive/bitirmeProjesi/dataset/train_masks/30191.npy,1,forged,True,30191,forged/30191
16215,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/authentic/16215.png,,0,authentic,False,16215,authentic/16215
18054,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/forged/18054.png,/content/drive/MyDrive/bitirmeProjesi/dataset/train_masks/18054.npy,1,forged,True,18054,forged/18054
54274,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/authentic/54274.png,,0,authentic,False,54274,authentic/54274
3087,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/authentic/3087.png,,0,authentic,False,3087,authentic/3087
64216,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/authentic/64216.png,,0,authentic,False,64216,authentic/64216
60113,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/forged/60113.png,/content/drive/MyDrive/bitirmeProjesi/dataset/train_masks/60113.npy,1,forged,True,60113,forged/60113
25001,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/authentic/25001.png,,0,authentic,False,25001,authentic/25001
32293,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/forged/32293.png,/content/drive/MyDrive/bitirmeProjesi/dataset/train_masks/32293.npy,1,forged,True,32293,forged/32293
38660,/content/drive/MyDrive/bitirmeProjesi/dataset/train_images/authentic/38660.png,,0,authentic,False,38660,authentic/38660
